    time (ps)       MSD(A2) @ 35K       MSD(A2) @ 50K       MSD(A2) @ 60K       MSD(A2) @ 75K       MSD(A2) @ 100K     MSD(A2) @ 150K        
  133.4000       4372.81104917       1707.04880980       1519.95335626        905.04620290        377.41071398        224.84108848 
  133.6000       4384.14266294       1711.73335457       1523.27849232        907.41498616        377.86214535        225.08537140 
  133.8000       4395.45973303       1716.45021242       1526.60605513        909.79081952        378.32636999        225.34021144 
  134.0000       4406.75778194       1721.21408870       1529.93919424        912.19251947        378.81048419        225.61553806 
  134.2000       4417.92991413       1725.98227707       1533.26206391        914.58344250        379.30160816        225.90467809 
  134.4000       4428.99811470       1730.74228208       1536.60109132        916.99699305        379.80538961        226.19315337 
  134.6000       4440.12953709       1735.47825380       1539.93028025        919.42427243        380.32927918        226.48604253 
  134.8000       4451.28397730       1740.22158960       1543.30374217        921.85751078        380.87689555        226.77624867 
  135.0000       4462.40323219       1745.00102720       1546.64090066        924.30740884        381.45088042        227.06549895 
  135.2000       4473.47200921       1749.78845617       1549.95989915        926.75050719        382.03004605        227.36437024 
  135.4000       4484.43903179       1754.63787014       1553.25757150        929.19673767        382.63470300        227.66548221 
  135.6000       4495.41348281       1759.55662949       1556.52894941        931.59463970        383.28332978        227.96423330 
  135.8000       4506.56454396       1764.51961424       1559.78411080        933.96808420        383.95901802        228.26176421 
  136.0000       4517.79029083       1769.57323287       1563.02059345        936.31166130        384.66518145        228.55486872 
  136.2000       4529.07248745       1774.68544292       1566.23870789        938.63901180        385.39050303        228.84497792 
  136.4000       4540.43689812       1779.84310285       1569.49088109        940.97902879        386.12403473        229.13029028 
  136.6000       4551.68701655       1785.03567485       1572.78412930        943.32524982        386.84595751        229.40730749 
  136.8000       4562.78075248       1790.20866324       1576.14624297        945.70771702        387.56830433        229.68362144 
  137.0000       4573.82017212       1795.35659738       1579.52156544        948.10592666        388.28806486        229.95460422 
  137.2000       4584.86551405       1800.49352596       1582.90925617        950.54575175        388.99745345        230.22254784 
  137.4000       4595.93847992       1805.54993539       1586.35559686        953.00851773        389.68298419        230.48788779 
  137.6000       4607.08294291       1810.53377301       1589.83799466        955.49317838        390.32688899        230.75778627 
  137.8000       4618.30077983       1815.49229824       1593.33896058        958.01201559        390.93302997        231.03430251 
  138.0000       4629.52538529       1820.44813979       1596.82527333        960.56833868        391.52003865        231.31266640 
  138.2000       4640.76727008       1825.38625246       1600.31905240        963.16177323        392.08647874        231.59753393 
  138.4000       4652.05870143       1830.35814119       1603.80654278        965.77112763        392.63238281        231.87392293 
  138.6000       4663.30045517       1835.36492531       1607.28936288        968.41439694        393.16722247        232.13809960 
  138.8000       4674.64463371       1840.36352593       1610.77542841        971.05987733        393.69098222        232.38961278 
  139.0000       4685.99632230       1845.37975137       1614.22855446        973.70615674        394.22096618        232.62585165 
  139.2000       4697.32189805       1850.45127792       1617.65200835        976.36790953        394.74495211        232.84621930 
  139.4000       4708.63251905       1855.54305782       1621.05719591        979.00774412        395.25643057        233.05525125 
  139.6000       4719.96258103       1860.64498571       1624.43493659        981.63177454        395.77136861        233.25606058 
  139.8000       4731.30740769       1865.75619843       1627.80254215        984.20083813        396.27521762        233.44440589 
  140.0000       4742.62056455       1870.90501224       1631.16946681        986.74444215        396.76259475        233.62167579 
  140.2000       4754.02398254       1876.11501716       1634.49817309        989.26487727        397.24449744        233.78346556 
  140.4000       4765.50215872       1881.34942572       1637.81543514        991.77671841        397.73148089        233.93527472 
  140.6000       4777.16295816       1886.53199321       1641.13792318        994.26525024        398.22151566        234.08009188 
  140.8000       4788.97031698       1891.72981733       1644.45826701        996.72479256        398.70908019        234.22020127 
  141.0000       4800.76174174       1896.88865709       1647.78540627        999.17286899        399.19563067        234.36388354 
  141.2000       4812.43585793       1902.06362465       1651.08666138       1001.62235176        399.67952836        234.50863063 
  141.4000       4824.19069451       1907.25737681       1654.37635485       1004.09582324        400.17794983        234.65084252 
  141.6000       4835.90044763       1912.42953307       1657.67211590       1006.62212597        400.68444499        234.79453673 
  141.8000       4847.61387095       1917.56923506       1660.95620303       1009.17389422        401.18977758        234.95159165 
  142.0000       4859.29800084       1922.64339180       1664.20582416       1011.73744859        401.69436867        235.11751956 
  142.2000       4871.02871825       1927.67363047       1667.42435912       1014.30099070        402.23561506        235.28823269 
  142.4000       4882.80868351       1932.66626293       1670.61977202       1016.83111738        402.80456148        235.47105143 
  142.6000       4894.53825927       1937.61065350       1673.77183172       1019.36495544        403.39142719        235.65983328 
  142.8000       4906.36339226       1942.53055973       1676.87795300       1021.91701379        403.97809931        235.87467189 
  143.0000       4918.20774078       1947.44225404       1679.92613353       1024.50238598        404.56603161        236.09640066 
  143.2000       4930.03299090       1952.37046514       1682.90248571       1027.11432086        405.15537675        236.32487140 
  143.4000       4941.87130887       1957.26783496       1685.85217981       1029.75841212        405.74462218        236.56335115 
  143.6000       4953.68559251       1962.10654873       1688.78036636       1032.42603088        406.34882299        236.81880265 
  143.8000       4965.57733769       1966.93005782       1691.76052494       1035.07945104        406.97492119        237.08876717 
  144.0000       4977.56669808       1971.70376214       1694.77304401       1037.73768218        407.62456075        237.37212317 
  144.2000       4989.54805496       1976.46193630       1697.79409976       1040.39707175        408.29163597        237.67849757 
  144.4000       5001.40446111       1981.21310503       1700.81996526       1043.03313167        408.96183835        238.00755420 
  144.6000       5013.13914372       1985.93229678       1703.85799070       1045.63842248        409.63266748        238.35620419 
  144.8000       5024.76706460       1990.69209691       1706.92863247       1048.24044117        410.29476319        238.72706876 
  145.0000       5036.34391559       1995.44025520       1710.01074879       1050.82656558        410.95916185        239.11795411 
  145.2000       5047.92340646       2000.15265627       1713.15598203       1053.41822420        411.62653876        239.53123904 
  145.4000       5059.60013297       2004.83772815       1716.36300375       1056.04087055        412.29377624        239.97590092 
  145.6000       5071.36752385       2009.50588724       1719.57139858       1058.67839812        412.95195543        240.43776215 
  145.8000       5083.15883762       2014.13319923       1722.75419707       1061.35479442        413.60745461        240.92234409 
  146.0000       5094.92426503       2018.70873459       1725.96398466       1064.08461665        414.25171459        241.41111741 
  146.2000       5106.61233260       2023.24215801       1729.19081200       1066.88719158        414.88742427        241.89654372 
  146.4000       5118.21217438       2027.72027943       1732.41946111       1069.74357457        415.51368379        242.36771019 
  146.6000       5129.81107090       2032.20481069       1735.67812512       1072.64011683        416.13341743        242.82953997 
  146.8000       5141.51523443       2036.75914472       1738.96740067       1075.54425893        416.73864924        243.28329548 
  147.0000       5153.28165755       2041.29796783       1742.22540568       1078.43935788        417.31431217        243.72322596 
  147.2000       5165.00056568       2045.84373376       1745.46000015       1081.33162656        417.87791530        244.15169347 
  147.4000       5176.72703593       2050.43099369       1748.64409219       1084.22333580        418.42331633        244.56589265 
  147.6000       5188.43243470       2055.10158121       1751.85481705       1087.10510337        418.95669680        244.98473918 
  147.8000       5200.29885836       2059.80969657       1755.11524808       1089.99486525        419.49081266        245.40693894 
  148.0000       5212.19410724       2064.55685065       1758.38855744       1092.91098303        420.03904805        245.82443588 
  148.2000       5224.14328532       2069.33049267       1761.69573028       1095.81563175        420.59083354        246.24427020 
  148.4000       5236.08874847       2074.15054944       1765.01253889       1098.70612587        421.15228151        246.67053694 
  148.6000       5248.00923213       2079.04353578       1768.34551856       1101.57520265        421.73150169        247.10231753 
  148.8000       5259.98697085       2083.99807503       1771.67664603       1104.40464077        422.30545594        247.54845621 
  149.0000       5272.13987552       2088.97663155       1774.98927002       1107.16183701        422.87265184        248.01841918 
  149.2000       5284.27585337       2094.05413092       1778.29430345       1109.85041229        423.44201140        248.51136691 
  149.4000       5296.36812680       2099.16451090       1781.57705801       1112.49858918        424.02961723        249.01640544 
  149.6000       5308.36097067       2104.25878316       1784.84644412       1115.07373911        424.63481051        249.53756843 
  149.8000       5320.23279704       2109.30891152       1788.09532711       1117.56075014        425.25520252        250.07605174 
  150.0000       5332.02881701       2114.28385336       1791.33390914       1120.00196094        425.88744455        250.63176167 
  150.2000       5343.71395162       2119.15885031       1794.63040787       1122.40466371        426.53946997        251.20936387 
  150.4000       5355.30165111       2124.00784255       1797.94960079       1124.77877543        427.21318350        251.80031874 
  150.6000       5366.89068351       2128.83365455       1801.29267424       1127.10924206        427.88695996        252.40507188 
  150.8000       5378.62518118       2133.61541422       1804.67566222       1129.41463009        428.57760160        253.02491288 
  151.0000       5390.54299884       2138.37740867       1808.07306155       1131.70341184        429.26593052        253.64872658 
  151.2000       5402.57312690       2143.10568911       1811.51366613       1133.98553458        429.95108736        254.27826478 
  151.4000       5414.59907641       2147.79716249       1814.93541380       1136.28137560        430.64716661        254.92126800 
  151.6000       5426.54177416       2152.56519937       1818.35078697       1138.59810480        431.35967028        255.57546976 
  151.8000       5438.51901699       2157.35387861       1821.74973530       1140.91099335        432.09413830        256.23937490 
  152.0000       5450.55080445       2162.20534990       1825.15767217       1143.27050041        432.83809838        256.91266179 
  152.2000       5462.61569264       2167.08942210       1828.49567500       1145.63121748        433.60294120        257.60047785 
  152.4000       5474.78758597       2171.94158893       1831.77142723       1147.98485977        434.39323200        258.29783185 
  152.6000       5486.98587443       2176.78885721       1834.96651577       1150.32381753        435.20915815        259.00474509 
  152.8000       5499.07755649       2181.61446834       1838.07964240       1152.66333636        436.04129790        259.73607272 
  153.0000       5511.23584765       2186.42697003       1841.13520020       1155.00832772        436.88053399        260.48429893 
  153.2000       5523.37473491       2191.24012222       1844.09383687       1157.38010716        437.72122119        261.25315229 
  153.4000       5535.38134107       2196.09761193       1847.03270111       1159.77267920        438.58428667        262.02999244 
  153.6000       5547.27012161       2200.99714000       1849.93706421       1162.18369076        439.46882074        262.81919948 
  153.8000       5559.17190716       2205.91150263       1852.86497807       1164.56559139        440.35752829        263.62195751 
  154.0000       5571.01274507       2210.87310298       1855.81107818       1166.95147783        441.28027424        264.42342892 
  154.2000       5582.92921070       2215.79122340       1858.78748163       1169.32216713        442.22445468        265.22456483 
  154.4000       5594.73796613       2220.66799340       1861.80533007       1171.70860153        443.16650879        266.02981639 
  154.6000       5606.39553683       2225.50859890       1864.85918753       1174.10116042        444.11523807        266.84010911 
  154.8000       5617.93236054       2230.30341530       1867.94094239       1176.47950795        445.07492070        267.66334664 
  155.0000       5629.38175495       2235.05691072       1871.07351409       1178.85216308        446.01500527        268.49769595 
  155.2000       5640.78430816       2239.80784549       1874.26350160       1181.19631175        446.96787597        269.34050276 
  155.4000       5652.27409599       2244.47328859       1877.51588545       1183.51024777        447.92088196        270.19627632 
  155.6000       5663.59552734       2249.03525337       1880.77010459       1185.84352325        448.87231626        271.06631291 
  155.8000       5674.89431564       2253.56702959       1884.02617341       1188.22983255        449.83368797        271.94557040 
  156.0000       5686.13386261       2258.02896579       1887.28099562       1190.64669286        450.79299065        272.83677703 
  156.2000       5697.40142940       2262.48066476       1890.53824956       1193.06747717        451.75376167        273.74485608 
  156.4000       5708.64312979       2266.92672235       1893.78429476       1195.48686958        452.71266080        274.65676422 
  156.6000       5719.89136513       2271.35700318       1897.05911552       1197.96164363        453.68064685        275.56583014 
