    time (ps)       MSD(A2) @ 1K        MSD(A2) @ 5K        MSD(A2) @ 10K        MSD(A2) @ 20K        MSD(A2) @ 30K        MSD(A2) @ 35K        
  138.8000        232.38961278        187.00967310         78.41916448         18.64045834          8.21612793          0.03002468 
  139.0000        232.62585165        187.35260729         78.54348352         18.62460946          8.22708451          0.03099634 
  139.2000        232.84621930        187.70873899         78.67221336         18.60754626          8.23662229          0.03205099 
  139.4000        233.05525125        188.08922987         78.80742421         18.58970182          8.24371051          0.03316644 
  139.6000        233.25606058        188.48419930         78.94233538         18.57282898          8.24870815          0.03432398 
  139.8000        233.44440589        188.89505651         79.08251353         18.55560239          8.25166859          0.03553234 
  140.0000        233.62167579        189.31863145         79.21729264         18.53753375          8.25245776          0.03678036 
  140.2000        233.78346556        189.74898815         79.34356408         18.51861131          8.25141744          0.03803950 
  140.4000        233.93527472        190.18080065         79.46133300         18.50119206          8.24788576          0.03931354 
  140.6000        234.08009188        190.62069579         79.57416092         18.48525323          8.24237381          0.04058651 
  140.8000        234.22020127        191.06393027         79.67749742         18.47114062          8.23474616          0.04183326 
  141.0000        234.36388354        191.49803558         79.76998220         18.45925466          8.22508862          0.04305054 
  141.2000        234.50863063        191.92359023         79.84963329         18.44959678          8.21406293          0.04426333 
  141.4000        234.65084252        192.34453230         79.91587920         18.44256979          8.20182801          0.04545380 
  141.6000        234.79453673        192.75332418         79.97449132         18.43731589          8.18961447          0.04661279 
  141.8000        234.95159165        193.15115495         80.02452195         18.43449782          8.17770362          0.04773229 
  142.0000        235.11751956        193.54357453         80.06935748         18.43477670          8.16617994          0.04878010 
  142.2000        235.28823269        193.92246007         80.10518315         18.43717695          8.15558692          0.04977421 
