    time (ps)       MSD(A2) @ 150K      MSD(A2) @ 200K      MSD(A2) @ 250K      MSD(A2) @ 300K      MSD(A2) @ 400K      MSD(A2) @ 500K        
  422.8000     157180.03064932      96264.34963925      86409.19681275      53329.10865506      40614.60398210      20917.78254852 
  423.0000     157319.34673584      96340.22388805      86480.59857174      53369.92154137      40642.34125549      20929.23025812 
  423.2000     157458.03772348      96415.29331689      86552.26650144      53411.01349030      40670.11900182      20940.82460563 
  423.4000     157597.21203000      96490.70796402      86624.49319440      53452.20881540      40697.93534005      20952.36760122 
  423.6000     157737.20289206      96565.44917208      86696.32780926      53492.92210981      40725.75307525      20963.84820302 
  423.8000     157878.15046337      96640.79595449      86767.68693933      53532.96095636      40753.98520804      20975.26912556 
  424.0000     158019.65294220      96716.21365165      86838.56849287      53572.71782933      40782.07576276      20986.60187294 
  424.2000     158161.93433542      96791.53929254      86909.39361853      53612.54056682      40810.08901336      20997.93900976 
  424.4000     158303.75800647      96866.52788541      86979.85129738      53652.28940573      40838.41262528      21009.12740177 
  424.6000     158445.63637759      96941.73327733      87049.86663500      53691.66593527      40866.72246080      21020.25082893 
  424.8000     158587.23483287      97017.25553349      87119.77413629      53730.56942889      40895.27233489      21031.10383330 
  425.0000     158728.84684435      97093.45387708      87190.14708871      53768.73637721      40924.07274618      21041.71165631 
  425.2000     158869.39046948      97169.66493812      87260.53459848      53806.26888212      40952.55188939      21051.99719306 
  425.4000     159009.14432918      97244.62912212      87331.34090955      53843.54841178      40980.82793765      21062.19552639 
  425.6000     159149.01899188      97319.92584929      87401.90241992      53881.00069004      41009.15273397      21072.49601571 
  425.8000     159289.13265222      97395.82276923      87471.89859148      53918.65433355      41037.42094112      21082.84984947 
  426.0000     159430.17127272      97471.72034348      87541.92024828      53956.48602579      41065.60752978      21093.10454672 
  426.2000     159572.20092981      97548.84597531      87611.42924785      53994.60596977      41093.65067319      21103.38167421 
  426.4000     159714.81882068      97625.94821292      87680.54354929      54032.54050588      41122.20643418      21113.70416715 
  426.6000     159856.98728066      97703.10012296      87749.60896642      54070.56771970      41151.28803020      21123.94502188 
  426.8000     159998.98458862      97779.66438068      87818.74307243      54108.64686056      41180.98192145      21134.31211435 
  427.0000     160140.75567339      97855.67884773      87888.25074385      54146.95570802      41210.95198193      21144.86268757 
  427.2000     160282.21379274      97931.10171695      87958.09128204      54185.39074081      41240.85021590      21155.50159135 
  427.4000     160423.76248086      98005.94601376      88027.75981962      54224.41430204      41270.66393812      21166.06338189 
  427.6000     160564.87627041      98080.08349556      88097.32240964      54263.36945696      41300.21202853      21176.63865928 
  427.8000     160704.85218754      98154.74973663      88166.43715335      54302.18314245      41329.91037896      21187.00372429 
  428.0000     160843.79856202      98229.64691243      88235.98975058      54341.11577884      41359.81632021      21197.11222913 
  428.2000     160982.98345848      98304.67009334      88305.56919454      54379.81146377      41389.67161578      21207.17289250 
  428.4000     161122.05067657      98379.27829094      88375.61823818      54418.02761494      41419.51817619      21217.31225071 
  428.6000     161261.54758793      98453.66842994      88446.07010192      54456.27205555      41449.49397526      21227.47776205 
  428.8000     161401.57560498      98527.35444095      88516.27341774      54494.69703145      41479.77705612      21237.73962507 
  429.0000     161541.23976686      98601.62959929      88585.92902886      54532.94349631      41510.36984671      21248.00112618 
  429.2000     161680.59060094      98675.73097788      88656.19202748      54571.20493961      41541.24360081      21258.31722476 
  429.4000     161819.70512714      98750.53507947      88726.15366692      54610.39936019      41571.92041039      21268.65154098 
  429.6000     161958.77538826      98825.07693475      88795.89825400      54649.56836495      41602.39826248      21278.97211031 
  429.8000     162096.84380615      98899.29763290      88865.22241125      54688.87459954      41633.16095216      21289.39019015 
  430.0000     162235.66888730      98973.62854564      88934.69798715      54727.92493588      41663.83884085      21299.91823017 
  430.2000     162373.00887674      99048.12786806      89004.06134676      54766.97957798      41694.36883555      21310.41249063 
  430.4000     162509.21654477      99122.59440048      89073.08301676      54806.65374254      41724.77817710      21321.06386878 
  430.6000     162646.12706019      99197.66845090      89141.70789922      54846.22232449      41755.21245574      21331.54369410 
  430.8000     162783.00279770      99272.50212731      89210.52472163      54885.58364276      41785.68211238      21342.00352406 
  431.0000     162919.49340347      99348.27603817      89279.76498370      54924.67206623      41816.16951333      21352.32307656 
  431.2000     163055.14376846      99423.98334068      89349.07222102      54963.52101608      41846.46410266      21362.84485753 
  431.4000     163190.65678925      99500.38470211      89419.16312882      55002.22927137      41876.51352645      21373.59806092 
  431.6000     163325.01702776      99576.08023609      89489.70377638      55040.43569113      41906.47804518      21384.31492077 
  431.8000     163458.52828542      99651.76192355      89560.56698316      55078.48265871      41936.81555869      21395.01682889 
  432.0000     163592.53601904      99727.41130943      89631.72807517      55116.45863879      41966.95746107      21405.98010653 
  432.2000     163726.96590401      99803.23385242      89702.33422348      55154.39490479      41996.98957593      21416.93181168 
  432.4000     163861.02808423      99878.99681656      89772.89940852      55192.24715486      42026.61124354      21427.84552322 
  432.6000     163995.94388627      99954.09866748      89843.31876943      55230.53943518      42056.06604882      21438.88577096 
  432.8000     164131.59293054     100029.02945867      89913.06752616      55269.51674978      42085.17471397      21450.02672065 
  433.0000     164266.76068614     100104.62889080      89982.24856652      55308.34443832      42114.11050946      21461.12159664 
  433.2000     164402.93841804     100180.25992929      90051.21104306      55347.68363838      42142.91630415      21472.30060727 
  433.4000     164538.86528878     100256.85421288      90120.18477556      55386.88046566      42171.86693978      21483.41552065 
  433.6000     164673.10297041     100334.81621586      90188.86450355      55425.99707248      42201.26728561      21494.38900646 
  433.8000     164807.78055550     100413.21303078      90257.80936436      55465.47022532      42230.85333739      21505.51556402 
  434.0000     164942.36114594     100492.21085871      90326.75169609      55504.38005690      42260.94871982      21516.76868429 
  434.2000     165077.04545829     100571.04174466      90396.56935003      55543.07963921      42291.61210403      21528.06754115 
