#Graphene & C60 12*12 Data file for LAMMPS

		5744  atoms

		2  atom types

		
		-60.174		60.174 	xlo xhi
		-61.684		61.684 	ylo yhi
		-60 		60	 	zlo zhi

Masses

		1     12.011   # Graphene	(Nose_Hoover)
		2     12.011   # C60		(Nose_Hoover)

Atoms

579	1	53.4190418979595	-50.3389999655181	0
580	1	54.6470688979595	-49.6299999655181	0
581	1	57.1031168979595	-52.4659999655181	0
582	1	55.8750968979595	-51.7569999655181	0
583	1	55.8750968979595	-50.3389999655181	0
584	1	57.1031168979595	-49.6299999655181	0
585	1	59.5591638979595	-52.4659999655181	0
586	1	58.3311438979595	-51.7569999655181	0
587	1	58.3311438979595	-50.3389999655181	0
588	1	59.5591638979595	-49.6299999655181	0
589	1	-58.3311411020405	-48.2119999655181	0
590	1	-59.5591651020405	-47.5029999655181	0
591	1	-59.5591651020405	-46.0849999655181	0
592	1	-58.3311411020405	-45.3759999655181	0
593	1	-55.8750931020405	-48.2119999655181	0
594	1	-57.1031171020405	-47.5029999655181	0
595	1	-57.1031171020405	-46.0849999655181	0
596	1	-55.8750931020405	-45.3759999655181	0
597	1	-53.4190451020405	-48.2119999655181	0
598	1	-54.6470691020405	-47.5029999655181	0
599	1	-54.6470691020405	-46.0849999655181	0
600	1	-53.4190451020405	-45.3759999655181	0
601	1	-50.9629971020405	-48.2119999655181	0
602	1	-52.1910211020405	-47.5029999655181	0
603	1	-52.1910211020405	-46.0849999655181	0
604	1	-50.9629971020405	-45.3759999655181	0
605	1	-48.5069491020405	-48.2119999655181	0
606	1	-49.7349721020405	-47.5029999655181	0
607	1	-49.7349721020405	-46.0849999655181	0
608	1	-48.5069491020405	-45.3759999655181	0
609	1	-46.0509011020405	-48.2119999655181	0
610	1	-47.2789241020405	-47.5029999655181	0
611	1	-47.2789241020405	-46.0849999655181	0
612	1	-46.0509011020405	-45.3759999655181	0
613	1	-43.5948531020405	-48.2119999655181	0
614	1	-44.8228761020405	-47.5029999655181	0
615	1	-44.8228761020405	-46.0849999655181	0
616	1	-43.5948531020405	-45.3759999655181	0
617	1	-41.1388041020405	-48.2119999655181	0
618	1	-42.3668281020405	-47.5029999655181	0
619	1	-42.3668281020405	-46.0849999655181	0
620	1	-41.1388041020405	-45.3759999655181	0
621	1	-38.6827571020405	-48.2119999655181	0
622	1	-39.9107801020405	-47.5029999655181	0
623	1	-39.9107801020405	-46.0849999655181	0
624	1	-38.6827571020405	-45.3759999655181	0
625	1	-36.2267081020405	-48.2119999655181	0
626	1	-37.4547331020405	-47.5029999655181	0
627	1	-37.4547331020405	-46.0849999655181	0
628	1	-36.2267081020405	-45.3759999655181	0
629	1	-33.7706611020405	-48.2119999655181	0
630	1	-34.9986841020405	-47.5029999655181	0
631	1	-34.9986841020405	-46.0849999655181	0
632	1	-33.7706611020405	-45.3759999655181	0
633	1	-31.3146121020405	-48.2119999655181	0
634	1	-32.5426371020405	-47.5029999655181	0
635	1	-32.5426371020405	-46.0849999655181	0
636	1	-31.3146121020405	-45.3759999655181	0
637	1	-28.8585651020405	-48.2119999655181	0
638	1	-30.0865881020405	-47.5029999655181	0
639	1	-30.0865881020405	-46.0849999655181	0
640	1	-28.8585651020405	-45.3759999655181	0
641	1	-26.4025161020405	-48.2119999655181	0
642	1	-27.6305411020405	-47.5029999655181	0
643	1	-27.6305411020405	-46.0849999655181	0
644	1	-26.4025161020405	-45.3759999655181	0
645	1	-23.9464671020405	-48.2119999655181	0
646	1	-25.1744941020405	-47.5029999655181	0
647	1	-25.1744941020405	-46.0849999655181	0
648	1	-23.9464671020405	-45.3759999655181	0
649	1	-21.4904201020405	-48.2119999655181	0
650	1	-22.7184431020405	-47.5029999655181	0
651	1	-22.7184431020405	-46.0849999655181	0
652	1	-21.4904201020405	-45.3759999655181	0
653	1	-19.0343731020405	-48.2119999655181	0
654	1	-20.2623961020405	-47.5029999655181	0
655	1	-20.2623961020405	-46.0849999655181	0
656	1	-19.0343731020405	-45.3759999655181	0
657	1	-16.5783261020405	-48.2119999655181	0
658	1	-17.8063491020405	-47.5029999655181	0
659	1	-17.8063491020405	-46.0849999655181	0
660	1	-16.5783261020405	-45.3759999655181	0
661	1	-14.1222751020405	-48.2119999655181	0
662	1	-15.3502981020405	-47.5029999655181	0
663	1	-15.3502981020405	-46.0849999655181	0
664	1	-14.1222751020405	-45.3759999655181	0
665	1	-11.6662281020405	-48.2119999655181	0
666	1	-12.8942511020405	-47.5029999655181	0
667	1	-12.8942511020405	-46.0849999655181	0
668	1	-11.6662281020405	-45.3759999655181	0
669	1	-9.21018110204047	-48.2119999655181	0
670	1	-10.4382041020405	-47.5029999655181	0
671	1	-10.4382041020405	-46.0849999655181	0
672	1	-9.21018110204047	-45.3759999655181	0
673	1	-6.75413410204046	-48.2119999655181	0
674	1	-7.98215710204046	-47.5029999655181	0
675	1	-7.98215710204046	-46.0849999655181	0
676	1	-6.75413410204046	-45.3759999655181	0
677	1	-4.29808310204047	-48.2119999655181	0
678	1	-5.52610610204047	-47.5029999655181	0
679	1	-5.52610610204047	-46.0849999655181	0
680	1	-4.29808310204047	-45.3759999655181	0
681	1	-1.84203610204046	-48.2119999655181	0
682	1	-3.07005910204046	-47.5029999655181	0
683	1	-3.07005910204046	-46.0849999655181	0
684	1	-1.84203610204046	-45.3759999655181	0
685	1	0.614010897959538	-48.2119999655181	0
686	1	-0.614012102040462	-47.5029999655181	0
687	1	-0.614012102040462	-46.0849999655181	0
688	1	0.614010897959538	-45.3759999655181	0
689	1	3.07005789795954	-48.2119999655181	0
690	1	1.84203489795954	-47.5029999655181	0
691	1	1.84203489795954	-46.0849999655181	0
692	1	3.07005789795954	-45.3759999655181	0
693	1	5.52610889795954	-48.2119999655181	0
694	1	4.29808589795954	-47.5029999655181	0
695	1	4.29808589795954	-46.0849999655181	0
696	1	5.52610889795954	-45.3759999655181	0
697	1	7.98215189795954	-48.2119999655181	0
698	1	6.75413289795954	-47.5029999655181	0
699	1	6.75413289795954	-46.0849999655181	0
700	1	7.98215189795954	-45.3759999655181	0
701	1	10.4382068979595	-48.2119999655181	0
702	1	9.21017989795953	-47.5029999655181	0
703	1	9.21017989795953	-46.0849999655181	0
704	1	10.4382068979595	-45.3759999655181	0
705	1	12.8942538979595	-48.2119999655181	0
706	1	11.6662268979595	-47.5029999655181	0
707	1	11.6662268979595	-46.0849999655181	0
708	1	12.8942538979595	-45.3759999655181	0
709	1	15.3503008979595	-48.2119999655181	0
710	1	14.1222738979595	-47.5029999655181	0
711	1	14.1222738979595	-46.0849999655181	0
712	1	15.3503008979595	-45.3759999655181	0
713	1	17.8063478979595	-48.2119999655181	0
714	1	16.5783208979595	-47.5029999655181	0
715	1	16.5783208979595	-46.0849999655181	0
716	1	17.8063478979595	-45.3759999655181	0
717	1	20.2623948979595	-48.2119999655181	0
718	1	19.0343758979595	-47.5029999655181	0
719	1	19.0343758979595	-46.0849999655181	0
720	1	20.2623948979595	-45.3759999655181	0
721	1	22.7184418979595	-48.2119999655181	0
722	1	21.4904228979595	-47.5029999655181	0
723	1	21.4904228979595	-46.0849999655181	0
724	1	22.7184418979595	-45.3759999655181	0
725	1	25.1744888979595	-48.2119999655181	0
726	1	23.9464698979595	-47.5029999655181	0
727	1	23.9464698979595	-46.0849999655181	0
728	1	25.1744888979595	-45.3759999655181	0
729	1	27.6305438979595	-48.2119999655181	0
730	1	26.4025168979595	-47.5029999655181	0
731	1	26.4025168979595	-46.0849999655181	0
732	1	27.6305438979595	-45.3759999655181	0
733	1	30.0865908979595	-48.2119999655181	0
734	1	28.8585638979595	-47.5029999655181	0
735	1	28.8585638979595	-46.0849999655181	0
736	1	30.0865908979595	-45.3759999655181	0
737	1	32.5426378979595	-48.2119999655181	0
738	1	31.3146108979595	-47.5029999655181	0
739	1	31.3146108979595	-46.0849999655181	0
740	1	32.5426378979595	-45.3759999655181	0
741	1	34.9986848979595	-48.2119999655181	0
742	1	33.7706578979595	-47.5029999655181	0
743	1	33.7706578979595	-46.0849999655181	0
744	1	34.9986848979595	-45.3759999655181	0
745	1	37.4547318979595	-48.2119999655181	0
746	1	36.2267048979595	-47.5029999655181	0
747	1	36.2267048979595	-46.0849999655181	0
748	1	37.4547318979595	-45.3759999655181	0
749	1	39.9107788979595	-48.2119999655181	0
750	1	38.6827598979595	-47.5029999655181	0
751	1	38.6827598979595	-46.0849999655181	0
752	1	39.9107788979595	-45.3759999655181	0
753	1	42.3668268979595	-48.2119999655181	0
754	1	41.1388068979595	-47.5029999655181	0
755	1	41.1388068979595	-46.0849999655181	0
756	1	42.3668268979595	-45.3759999655181	0
757	1	44.8228738979595	-48.2119999655181	0
758	1	43.5948538979595	-47.5029999655181	0
759	1	43.5948538979595	-46.0849999655181	0
760	1	44.8228738979595	-45.3759999655181	0
761	1	47.2789278979595	-48.2119999655181	0
762	1	46.0509008979595	-47.5029999655181	0
763	1	46.0509008979595	-46.0849999655181	0
764	1	47.2789278979595	-45.3759999655181	0
765	1	49.7349748979595	-48.2119999655181	0
766	1	48.5069478979595	-47.5029999655181	0
767	1	48.5069478979595	-46.0849999655181	0
768	1	49.7349748979595	-45.3759999655181	0
769	1	52.1910218979595	-48.2119999655181	0
770	1	50.9629948979595	-47.5029999655181	0
771	1	50.9629948979595	-46.0849999655181	0
772	1	52.1910218979595	-45.3759999655181	0
773	1	54.6470688979595	-48.2119999655181	0
774	1	53.4190418979595	-47.5029999655181	0
775	1	53.4190418979595	-46.0849999655181	0
776	1	54.6470688979595	-45.3759999655181	0
777	1	57.1031168979595	-48.2119999655181	0
778	1	55.8750968979595	-47.5029999655181	0
779	1	55.8750968979595	-46.0849999655181	0
780	1	57.1031168979595	-45.3759999655181	0
781	1	59.5591638979595	-48.2119999655181	0
782	1	58.3311438979595	-47.5029999655181	0
783	1	58.3311438979595	-46.0849999655181	0
784	1	59.5591638979595	-45.3759999655181	0
785	1	-58.3311411020405	-43.9579989655181	0
786	1	-59.5591651020405	-43.2489999655181	0
787	1	-59.5591651020405	-41.8309999655181	0
788	1	-58.3311411020405	-41.1220009655181	0
789	1	-55.8750931020405	-43.9579989655181	0
790	1	-57.1031171020405	-43.2489999655181	0
791	1	-57.1031171020405	-41.8309999655181	0
792	1	-55.8750931020405	-41.1220009655181	0
793	1	-53.4190451020405	-43.9579989655181	0
794	1	-54.6470691020405	-43.2489999655181	0
795	1	-54.6470691020405	-41.8309999655181	0
796	1	-53.4190451020405	-41.1220009655181	0
797	1	-50.9629971020405	-43.9579989655181	0
798	1	-52.1910211020405	-43.2489999655181	0
799	1	-52.1910211020405	-41.8309999655181	0
800	1	-50.9629971020405	-41.1220009655181	0
801	1	-48.5069491020405	-43.9579989655181	0
802	1	-49.7349721020405	-43.2489999655181	0
803	1	-49.7349721020405	-41.8309999655181	0
804	1	-48.5069491020405	-41.1220009655181	0
805	1	-46.0509011020405	-43.9579989655181	0
806	1	-47.2789241020405	-43.2489999655181	0
807	1	-47.2789241020405	-41.8309999655181	0
808	1	-46.0509011020405	-41.1220009655181	0
809	1	-43.5948531020405	-43.9579989655181	0
810	1	-44.8228761020405	-43.2489999655181	0
811	1	-44.8228761020405	-41.8309999655181	0
812	1	-43.5948531020405	-41.1220009655181	0
813	1	-41.1388041020405	-43.9579989655181	0
814	1	-42.3668281020405	-43.2489999655181	0
815	1	-42.3668281020405	-41.8309999655181	0
816	1	-41.1388041020405	-41.1220009655181	0
817	1	-38.6827571020405	-43.9579989655181	0
818	1	-39.9107801020405	-43.2489999655181	0
819	1	-39.9107801020405	-41.8309999655181	0
820	1	-38.6827571020405	-41.1220009655181	0
821	1	-36.2267081020405	-43.9579989655181	0
822	1	-37.4547331020405	-43.2489999655181	0
823	1	-37.4547331020405	-41.8309999655181	0
824	1	-36.2267081020405	-41.1220009655181	0
825	1	-33.7706611020405	-43.9579989655181	0
826	1	-34.9986841020405	-43.2489999655181	0
827	1	-34.9986841020405	-41.8309999655181	0
828	1	-33.7706611020405	-41.1220009655181	0
829	1	-31.3146121020405	-43.9579989655181	0
830	1	-32.5426371020405	-43.2489999655181	0
831	1	-32.5426371020405	-41.8309999655181	0
832	1	-31.3146121020405	-41.1220009655181	0
833	1	-28.8585651020405	-43.9579989655181	0
834	1	-30.0865881020405	-43.2489999655181	0
835	1	-30.0865881020405	-41.8309999655181	0
836	1	-28.8585651020405	-41.1220009655181	0
837	1	-26.4025161020405	-43.9579989655181	0
838	1	-27.6305411020405	-43.2489999655181	0
839	1	-27.6305411020405	-41.8309999655181	0
840	1	-26.4025161020405	-41.1220009655181	0
841	1	-23.9464671020405	-43.9579989655181	0
842	1	-25.1744941020405	-43.2489999655181	0
843	1	-25.1744941020405	-41.8309999655181	0
844	1	-23.9464671020405	-41.1220009655181	0
845	1	-21.4904201020405	-43.9579989655181	0
846	1	-22.7184431020405	-43.2489999655181	0
847	1	-22.7184431020405	-41.8309999655181	0
848	1	-21.4904201020405	-41.1220009655181	0
849	1	-19.0343731020405	-43.9579989655181	0
850	1	-20.2623961020405	-43.2489999655181	0
851	1	-20.2623961020405	-41.8309999655181	0
852	1	-19.0343731020405	-41.1220009655181	0
853	1	-16.5783261020405	-43.9579989655181	0
854	1	-17.8063491020405	-43.2489999655181	0
855	1	-17.8063491020405	-41.8309999655181	0
856	1	-16.5783261020405	-41.1220009655181	0
857	1	-14.1222751020405	-43.9579989655181	0
858	1	-15.3502981020405	-43.2489999655181	0
859	1	-15.3502981020405	-41.8309999655181	0
860	1	-14.1222751020405	-41.1220009655181	0
861	1	-11.6662281020405	-43.9579989655181	0
862	1	-12.8942511020405	-43.2489999655181	0
863	1	-12.8942511020405	-41.8309999655181	0
864	1	-11.6662281020405	-41.1220009655181	0
865	1	-9.21018110204047	-43.9579989655181	0
866	1	-10.4382041020405	-43.2489999655181	0
867	1	-10.4382041020405	-41.8309999655181	0
868	1	-9.21018110204047	-41.1220009655181	0
869	1	-6.75413410204046	-43.9579989655181	0
870	1	-7.98215710204046	-43.2489999655181	0
871	1	-7.98215710204046	-41.8309999655181	0
872	1	-6.75413410204046	-41.1220009655181	0
873	1	-4.29808310204047	-43.9579989655181	0
874	1	-5.52610610204047	-43.2489999655181	0
875	1	-5.52610610204047	-41.8309999655181	0
876	1	-4.29808310204047	-41.1220009655181	0
877	1	-1.84203610204046	-43.9579989655181	0
878	1	-3.07005910204046	-43.2489999655181	0
879	1	-3.07005910204046	-41.8309999655181	0
880	1	-1.84203610204046	-41.1220009655181	0
881	1	0.614010897959538	-43.9579989655181	0
882	1	-0.614012102040462	-43.2489999655181	0
883	1	-0.614012102040462	-41.8309999655181	0
884	1	0.614010897959538	-41.1220009655181	0
885	1	3.07005789795954	-43.9579989655181	0
886	1	1.84203489795954	-43.2489999655181	0
887	1	1.84203489795954	-41.8309999655181	0
888	1	3.07005789795954	-41.1220009655181	0
889	1	5.52610889795954	-43.9579989655181	0
890	1	4.29808589795954	-43.2489999655181	0
891	1	4.29808589795954	-41.8309999655181	0
892	1	5.52610889795954	-41.1220009655181	0
893	1	7.98215189795954	-43.9579989655181	0
894	1	6.75413289795954	-43.2489999655181	0
895	1	6.75413289795954	-41.8309999655181	0
896	1	7.98215189795954	-41.1220009655181	0
897	1	10.4382068979595	-43.9579989655181	0
898	1	9.21017989795953	-43.2489999655181	0
899	1	9.21017989795953	-41.8309999655181	0
900	1	10.4382068979595	-41.1220009655181	0
901	1	12.8942538979595	-43.9579989655181	0
902	1	11.6662268979595	-43.2489999655181	0
903	1	11.6662268979595	-41.8309999655181	0
904	1	12.8942538979595	-41.1220009655181	0
905	1	15.3503008979595	-43.9579989655181	0
906	1	14.1222738979595	-43.2489999655181	0
907	1	14.1222738979595	-41.8309999655181	0
908	1	15.3503008979595	-41.1220009655181	0
909	1	17.8063478979595	-43.9579989655181	0
910	1	16.5783208979595	-43.2489999655181	0
911	1	16.5783208979595	-41.8309999655181	0
912	1	17.8063478979595	-41.1220009655181	0
913	1	20.2623948979595	-43.9579989655181	0
914	1	19.0343758979595	-43.2489999655181	0
915	1	19.0343758979595	-41.8309999655181	0
916	1	20.2623948979595	-41.1220009655181	0
917	1	22.7184418979595	-43.9579989655181	0
918	1	21.4904228979595	-43.2489999655181	0
919	1	21.4904228979595	-41.8309999655181	0
920	1	22.7184418979595	-41.1220009655181	0
921	1	25.1744888979595	-43.9579989655181	0
922	1	23.9464698979595	-43.2489999655181	0
923	1	23.9464698979595	-41.8309999655181	0
924	1	25.1744888979595	-41.1220009655181	0
925	1	27.6305438979595	-43.9579989655181	0
926	1	26.4025168979595	-43.2489999655181	0
927	1	26.4025168979595	-41.8309999655181	0
928	1	27.6305438979595	-41.1220009655181	0
929	1	30.0865908979595	-43.9579989655181	0
930	1	28.8585638979595	-43.2489999655181	0
931	1	28.8585638979595	-41.8309999655181	0
932	1	30.0865908979595	-41.1220009655181	0
933	1	32.5426378979595	-43.9579989655181	0
934	1	31.3146108979595	-43.2489999655181	0
935	1	31.3146108979595	-41.8309999655181	0
936	1	32.5426378979595	-41.1220009655181	0
937	1	34.9986848979595	-43.9579989655181	0
938	1	33.7706578979595	-43.2489999655181	0
939	1	33.7706578979595	-41.8309999655181	0
940	1	34.9986848979595	-41.1220009655181	0
941	1	37.4547318979595	-43.9579989655181	0
942	1	36.2267048979595	-43.2489999655181	0
943	1	36.2267048979595	-41.8309999655181	0
944	1	37.4547318979595	-41.1220009655181	0
945	1	39.9107788979595	-43.9579989655181	0
946	1	38.6827598979595	-43.2489999655181	0
947	1	38.6827598979595	-41.8309999655181	0
948	1	39.9107788979595	-41.1220009655181	0
949	1	42.3668268979595	-43.9579989655181	0
950	1	41.1388068979595	-43.2489999655181	0
951	1	41.1388068979595	-41.8309999655181	0
952	1	42.3668268979595	-41.1220009655181	0
953	1	44.8228738979595	-43.9579989655181	0
954	1	43.5948538979595	-43.2489999655181	0
955	1	43.5948538979595	-41.8309999655181	0
956	1	44.8228738979595	-41.1220009655181	0
957	1	47.2789278979595	-43.9579989655181	0
958	1	46.0509008979595	-43.2489999655181	0
959	1	46.0509008979595	-41.8309999655181	0
960	1	47.2789278979595	-41.1220009655181	0
961	1	49.7349748979595	-43.9579989655181	0
962	1	48.5069478979595	-43.2489999655181	0
963	1	48.5069478979595	-41.8309999655181	0
964	1	49.7349748979595	-41.1220009655181	0
965	1	52.1910218979595	-43.9579989655181	0
966	1	50.9629948979595	-43.2489999655181	0
967	1	50.9629948979595	-41.8309999655181	0
968	1	52.1910218979595	-41.1220009655181	0
969	1	54.6470688979595	-43.9579989655181	0
970	1	53.4190418979595	-43.2489999655181	0
971	1	53.4190418979595	-41.8309999655181	0
972	1	54.6470688979595	-41.1220009655181	0
973	1	57.1031168979595	-43.9579989655181	0
974	1	55.8750968979595	-43.2489999655181	0
975	1	55.8750968979595	-41.8309999655181	0
976	1	57.1031168979595	-41.1220009655181	0
977	1	59.5591638979595	-43.9579989655181	0
978	1	58.3311438979595	-43.2489999655181	0
979	1	58.3311438979595	-41.8309999655181	0
980	1	59.5591638979595	-41.1220009655181	0
981	1	-58.3311411020405	-39.7039999655181	0
982	1	-59.5591651020405	-38.9949999655181	0
983	1	-59.5591651020405	-37.5770009655181	0
984	1	-58.3311411020405	-36.8679989655181	0
985	1	-55.8750931020405	-39.7039999655181	0
986	1	-57.1031171020405	-38.9949999655181	0
987	1	-57.1031171020405	-37.5770009655181	0
988	1	-55.8750931020405	-36.8679989655181	0
989	1	-53.4190451020405	-39.7039999655181	0
990	1	-54.6470691020405	-38.9949999655181	0
991	1	-54.6470691020405	-37.5770009655181	0
992	1	-53.4190451020405	-36.8679989655181	0
993	1	-50.9629971020405	-39.7039999655181	0
994	1	-52.1910211020405	-38.9949999655181	0
995	1	-52.1910211020405	-37.5770009655181	0
996	1	-50.9629971020405	-36.8679989655181	0
997	1	-48.5069491020405	-39.7039999655181	0
998	1	-49.7349721020405	-38.9949999655181	0
999	1	-49.7349721020405	-37.5770009655181	0
1000	1	-48.5069491020405	-36.8679989655181	0
1001	1	-46.0509011020405	-39.7039999655181	0
1002	1	-47.2789241020405	-38.9949999655181	0
1003	1	-47.2789241020405	-37.5770009655181	0
1004	1	-46.0509011020405	-36.8679989655181	0
1005	1	-43.5948531020405	-39.7039999655181	0
1006	1	-44.8228761020405	-38.9949999655181	0
1007	1	-44.8228761020405	-37.5770009655181	0
1008	1	-43.5948531020405	-36.8679989655181	0
1009	1	-41.1388041020405	-39.7039999655181	0
1010	1	-42.3668281020405	-38.9949999655181	0
1011	1	-42.3668281020405	-37.5770009655181	0
